customer_id,age,city,state,days_since_registration,total_orders,first_order_date,last_order_date,days_since_last_order,churn_flag,avg_delivery_delta,max_delivery_delta,pct_late_orders,avg_rating,min_rating,pct_cancelled_returned,total_clv,clv_tier,churn_probability
C06905,22,Lucknow,Uttar Pradesh,503,1,2024-07-16 00:00:00,2024-07-16 00:00:00,168,1,25.0,25,100.0,3.5,3.0,0.0,3620,Mid,0.7616166
C06906,30,Kolkata,West Bengal,426,4,2023-02-04 00:00:00,2024-10-11 00:00:00,81,0,19.0,57,100.0,4.5,4.0,0.0,3200,Mid,0.26020718
C06908,35,Pune,Maharashtra,300,3,2023-02-20 00:00:00,2024-03-31 00:00:00,275,1,36.0,60,100.0,3.0,3.0,33.333333333333336,6770,High,0.64873564
C06909,52,Lucknow,Uttar Pradesh,403,3,2023-10-15 00:00:00,2024-04-08 00:00:00,267,1,35.0,52,100.0,2.0,2.0,0.0,10340,High,0.648298
C06911,44,Hyderabad,Telangana,485,1,2024-07-13 00:00:00,2024-07-13 00:00:00,171,1,52.0,52,100.0,,,0.0,0,Low,0.7692481
C06913,33,Delhi,Delhi,53,1,2023-03-31 00:00:00,2023-03-31 00:00:00,641,1,48.0,48,100.0,,,100.0,640,Low,0.7703521
C06914,38,Mumbai,Maharashtra,105,2,2023-08-09 00:00:00,2024-02-01 00:00:00,334,1,53.5,74,100.0,4.5,4.0,0.0,2800,Mid,0.58963215
C06915,19,Chennai,Tamil Nadu,479,1,2024-05-07 00:00:00,2024-05-07 00:00:00,238,1,25.0,25,100.0,4.0,4.0,0.0,420,Low,0.81431055
C06916,37,Ahmedabad,Gujarat,689,1,2023-11-30 00:00:00,2023-11-30 00:00:00,397,1,50.0,50,100.0,,,100.0,1850,Mid,0.79273456
C06917,28,Ahmedabad,Gujarat,408,6,2023-06-20 00:00:00,2024-06-08 00:00:00,206,1,28.875,65,100.0,4.0,3.0,16.666666666666668,12760,High,0.46164507
C06918,45,Hyderabad,Telangana,307,1,2023-04-03 00:00:00,2023-04-03 00:00:00,638,1,18.0,18,100.0,,,100.0,1000,Low,0.63053685
C06920,27,Hyderabad,Telangana,536,1,2023-06-13 00:00:00,2023-06-13 00:00:00,567,1,60.0,60,100.0,,,0.0,3860,Mid,0.7185649
C06921,56,Lucknow,Uttar Pradesh,175,2,2023-09-30 00:00:00,2024-02-29 00:00:00,306,1,35.2,64,100.0,2.8,1.0,200.0,4090,Mid,0.65024024
C06922,58,Ahmedabad,Gujarat,360,4,2024-01-10 00:00:00,2024-06-02 00:00:00,212,1,25.5,63,75.0,4.0,4.0,25.0,11800,High,0.5636514
C06923,18,Lucknow,Uttar Pradesh,211,1,2024-07-21 00:00:00,2024-07-21 00:00:00,163,1,6.0,6,100.0,,,0.0,5250,Mid,0.87056476
C06924,29,Jaipur,Rajasthan,66,3,2024-07-16 00:00:00,2024-10-03 00:00:00,89,0,47.0,73,100.0,4.0,3.0,0.0,6280,High,0.3237571
C06925,42,Mumbai,Maharashtra,716,3,2023-06-05 00:00:00,2023-07-08 00:00:00,542,1,17.5,43,75.0,4.0,2.0,0.0,8220,High,0.51040626
C06927,28,Pune,Maharashtra,555,1,2023-09-23 00:00:00,2023-09-23 00:00:00,465,1,10.0,10,100.0,3.0,3.0,0.0,920,Low,0.81792647
C06928,19,Kolkata,West Bengal,171,2,2024-01-11 00:00:00,2024-08-25 00:00:00,128,1,14.6,45,100.0,4.5,3.0,0.0,8290,High,0.5620604
C06929,58,Chennai,Tamil Nadu,627,1,2023-04-15 00:00:00,2023-04-15 00:00:00,626,1,7.0,7,100.0,4.5,4.0,0.0,2700,Mid,0.89560497
C06930,46,Mumbai,Maharashtra,508,2,2024-04-08 00:00:00,2024-11-12 00:00:00,49,0,25.5,33,100.0,3.0,2.0,0.0,5490,Mid,0.44590324
C06931,31,Chennai,Tamil Nadu,158,2,2023-04-27 00:00:00,2024-03-12 00:00:00,294,1,55.0,63,100.0,4.0,4.0,0.0,3450,Mid,0.5337088
C06932,40,Chennai,Tamil Nadu,467,1,2024-01-15 00:00:00,2024-01-15 00:00:00,351,1,30.0,30,100.0,5.0,5.0,0.0,3380,Mid,0.74123555
C06933,35,Jaipur,Rajasthan,478,3,2024-07-23 00:00:00,2024-12-22 00:00:00,9,0,23.5,45,100.0,4.666666666666667,4.0,0.0,3670,Mid,0.34231046
C06934,38,Jaipur,Rajasthan,344,1,2024-12-02 00:00:00,2024-12-02 00:00:00,29,0,29.0,29,100.0,3.0,3.0,0.0,1250,Low,0.81787205
C06935,24,Hyderabad,Telangana,659,2,2023-11-29 00:00:00,2024-09-03 00:00:00,119,1,22.666666666666668,58,100.0,3.0,2.0,0.0,2210,Mid,0.5825858
C06936,44,Chennai,Tamil Nadu,673,2,2023-02-10 00:00:00,2024-12-25 00:00:00,6,0,17.75,29,100.0,4.0,3.0,150.0,2990,Mid,0.47133148
C06937,37,Hyderabad,Telangana,75,1,2024-02-05 00:00:00,2024-02-05 00:00:00,330,1,19.0,19,100.0,3.0,3.0,0.0,520,Low,0.7706345
C06938,18,Hyderabad,Telangana,275,2,2023-04-03 00:00:00,2024-11-12 00:00:00,49,0,43.25,44,100.0,3.3333333333333335,3.0,0.0,4310,Mid,0.48928133
C06941,58,Delhi,Delhi,490,5,2023-05-01 00:00:00,2024-10-09 00:00:00,83,0,19.8,52,80.0,3.3333333333333335,1.0,60.0,8400,High,0.14297388
C06942,28,Delhi,Delhi,241,3,2023-05-31 00:00:00,2023-07-07 00:00:00,543,1,51.57142857142857,53,100.0,3.5,1.0,0.0,1120,Low,0.4330973
C06943,56,Lucknow,Uttar Pradesh,448,1,2024-12-28 00:00:00,2024-12-28 00:00:00,3,0,51.0,51,100.0,,,0.0,6170,High,0.58373207
C06944,49,Jaipur,Rajasthan,568,2,2023-05-11 00:00:00,2024-02-18 00:00:00,317,1,-5.0,-5,0.0,5.0,5.0,0.0,4050,Mid,0.5964064
C06945,57,Ahmedabad,Gujarat,312,2,2024-02-26 00:00:00,2024-05-26 00:00:00,219,1,33.0,47,100.0,,,50.0,1230,Low,0.5457643
C06946,18,Ahmedabad,Gujarat,197,2,2023-03-09 00:00:00,2023-12-19 00:00:00,378,1,28.0,35,100.0,4.5,4.0,0.0,760,Low,0.76070344
C06947,25,Pune,Maharashtra,278,1,2024-10-30 00:00:00,2024-10-30 00:00:00,62,0,19.0,19,100.0,,,0.0,970,Low,0.7291129
C06948,26,Delhi,Delhi,116,3,2023-10-05 00:00:00,2024-05-10 00:00:00,235,1,8.0,15,75.0,4.333333333333333,3.0,0.0,3490,Mid,0.39541638
C06949,45,Pune,Maharashtra,84,3,2023-09-01 00:00:00,2024-10-12 00:00:00,80,0,24.0,37,100.0,4.0,3.0,0.0,6190,High,0.32513925
C06952,28,Bengaluru,Karnataka,300,3,2023-11-20 00:00:00,2024-11-23 00:00:00,38,0,25.333333333333332,36,100.0,4.4,4.0,0.0,5920,Mid,0.4576152
C06953,60,Mumbai,Maharashtra,629,3,2023-04-29 00:00:00,2023-11-12 00:00:00,415,1,28.8,49,80.0,4.6,4.0,0.0,7920,High,0.6249286
C06954,28,Ahmedabad,Gujarat,492,4,2023-02-17 00:00:00,2024-05-09 00:00:00,236,1,23.4,45,100.0,4.0,1.0,50.0,14560,High,0.4992277
C06956,26,Bengaluru,Karnataka,364,1,2023-03-03 00:00:00,2023-03-03 00:00:00,669,1,41.0,41,100.0,,,0.0,1840,Low,0.7604412
C06957,29,Lucknow,Uttar Pradesh,308,3,2023-07-15 00:00:00,2024-02-05 00:00:00,330,1,22.666666666666668,38,100.0,4.0,4.0,0.0,4810,Mid,0.555078
C06958,43,Pune,Maharashtra,221,2,2023-03-31 00:00:00,2024-01-21 00:00:00,345,1,56.0,64,100.0,5.0,5.0,50.0,1800,Low,0.8434438
C06959,37,Hyderabad,Telangana,228,1,2023-11-10 00:00:00,2023-11-10 00:00:00,417,1,67.0,67,100.0,3.0,3.0,0.0,0,Low,0.7935502
C06960,27,Ahmedabad,Gujarat,493,2,2024-07-08 00:00:00,2024-08-20 00:00:00,133,1,45.333333333333336,57,100.0,3.5,3.0,0.0,2380,Mid,0.6904837
C06961,22,Bengaluru,Karnataka,292,2,2023-10-22 00:00:00,2024-08-29 00:00:00,124,1,30.5,47,100.0,3.6666666666666665,2.0,0.0,5170,Mid,0.54951763
C06962,20,Lucknow,Uttar Pradesh,286,1,2023-01-05 00:00:00,2023-01-05 00:00:00,726,1,39.0,39,100.0,3.0,3.0,0.0,390,Low,0.84536546
C06963,54,Delhi,Delhi,724,5,2023-04-09 00:00:00,2024-09-21 00:00:00,101,1,49.5,73,100.0,4.2,3.0,60.0,15840,High,0.13363506
C06965,33,Mumbai,Maharashtra,675,2,2024-04-28 00:00:00,2024-10-30 00:00:00,62,0,37.5,48,100.0,5.0,5.0,0.0,3660,Mid,0.45021743
C06966,43,Bengaluru,Karnataka,60,1,2023-08-03 00:00:00,2023-08-03 00:00:00,516,1,34.0,34,100.0,,,0.0,3940,Mid,0.71130747
C06967,18,Pune,Maharashtra,545,3,2024-02-21 00:00:00,2024-10-02 00:00:00,90,0,37.5,67,100.0,4.666666666666667,4.0,33.333333333333336,10010,High,0.4040092
C06968,47,Hyderabad,Telangana,673,2,2023-07-28 00:00:00,2024-04-18 00:00:00,257,1,31.0,42,100.0,,,0.0,5030,Mid,0.4561168
C06970,21,Jaipur,Rajasthan,35,1,2023-05-27 00:00:00,2023-05-27 00:00:00,584,1,31.0,31,100.0,4.0,4.0,0.0,90,Low,0.9094605
C06971,23,Hyderabad,Telangana,45,4,2023-01-01 00:00:00,2024-09-27 00:00:00,95,1,32.2,61,80.0,3.0,2.0,25.0,7800,High,0.6398553
C06972,19,Kolkata,West Bengal,454,4,2023-06-08 00:00:00,2024-06-22 00:00:00,192,1,21.5,52,75.0,5.0,5.0,0.0,6100,High,0.40121743
C06973,34,Hyderabad,Telangana,413,6,2023-10-04 00:00:00,2024-12-03 00:00:00,28,0,49.666666666666664,76,100.0,4.4,3.0,16.666666666666668,16030,High,0.2136668
C06974,45,Pune,Maharashtra,668,4,2023-07-27 00:00:00,2024-11-26 00:00:00,35,0,41.75,51,100.0,4.666666666666667,4.0,25.0,4360,Mid,0.3152097
C06975,49,Chennai,Tamil Nadu,649,2,2023-01-18 00:00:00,2023-11-06 00:00:00,421,1,27.0,31,100.0,3.6666666666666665,3.0,100.0,3570,Mid,0.63698816
C06977,39,Pune,Maharashtra,117,1,2024-11-01 00:00:00,2024-11-01 00:00:00,60,0,22.0,22,100.0,,,0.0,4760,Mid,0.6770393
C06978,29,Mumbai,Maharashtra,464,3,2023-10-13 00:00:00,2024-11-28 00:00:00,33,0,33.25,52,100.0,4.0,3.0,0.0,2430,Mid,0.37682587
C06979,51,Bengaluru,Karnataka,497,1,2024-08-12 00:00:00,2024-08-12 00:00:00,141,1,30.0,30,100.0,5.0,5.0,0.0,3580,Mid,0.77068204
C06980,35,Hyderabad,Telangana,710,3,2023-02-11 00:00:00,2023-08-08 00:00:00,511,1,23.333333333333332,38,100.0,4.0,4.0,0.0,3010,Mid,0.46619213
C06981,47,Chennai,Tamil Nadu,429,1,2023-07-13 00:00:00,2023-07-13 00:00:00,537,1,16.0,16,100.0,3.0,3.0,0.0,1770,Low,0.879712
C06982,27,Lucknow,Uttar Pradesh,11,5,2023-01-22 00:00:00,2024-05-29 00:00:00,216,1,56.833333333333336,76,100.0,3.25,2.0,20.0,7400,High,0.5933423
C06983,49,Chennai,Tamil Nadu,6,3,2024-05-12 00:00:00,2024-10-29 00:00:00,63,0,42.6,49,100.0,3.6,1.0,0.0,6300,High,0.3110261
C06984,26,Chennai,Tamil Nadu,79,4,2023-02-21 00:00:00,2024-10-26 00:00:00,66,0,51.333333333333336,60,100.0,4.166666666666667,3.0,25.0,4850,Mid,0.28131658
C06986,44,Ahmedabad,Gujarat,88,2,2023-05-28 00:00:00,2024-10-17 00:00:00,75,0,55.666666666666664,63,100.0,3.5,3.0,0.0,4820,Mid,0.64691323
C06988,54,Hyderabad,Telangana,663,3,2023-06-13 00:00:00,2024-05-24 00:00:00,221,1,18.333333333333332,46,66.66666666666666,5.0,5.0,33.333333333333336,6280,High,0.53453654
C06989,50,Bengaluru,Karnataka,297,4,2023-05-06 00:00:00,2024-09-23 00:00:00,99,1,58.8,80,100.0,4.666666666666667,4.0,0.0,6330,High,0.41405317
C06990,48,Mumbai,Maharashtra,546,2,2023-01-06 00:00:00,2024-09-19 00:00:00,103,1,17.0,31,100.0,4.0,4.0,0.0,5270,Mid,0.69067234
C06991,39,Pune,Maharashtra,250,3,2023-04-24 00:00:00,2024-08-23 00:00:00,130,1,42.5,76,66.66666666666666,4.166666666666667,1.0,33.333333333333336,7450,High,0.5190165
C06993,25,Bengaluru,Karnataka,502,5,2023-04-14 00:00:00,2024-12-14 00:00:00,17,0,22.333333333333332,47,66.66666666666666,5.0,5.0,20.0,11260,High,0.1217001
C06994,47,Mumbai,Maharashtra,204,1,2024-03-19 00:00:00,2024-03-19 00:00:00,287,1,3.0,3,100.0,,,0.0,1260,Low,0.94542056
C06995,33,Lucknow,Uttar Pradesh,394,1,2024-06-23 00:00:00,2024-06-23 00:00:00,191,1,10.0,10,100.0,,,100.0,1050,Low,0.6730731
C06996,46,Jaipur,Rajasthan,59,3,2023-07-19 00:00:00,2024-10-17 00:00:00,75,0,34.0,47,100.0,5.0,5.0,66.66666666666667,7070,High,0.36698103
C06997,31,Delhi,Delhi,571,4,2023-06-11 00:00:00,2024-11-28 00:00:00,33,0,34.166666666666664,60,100.0,4.0,2.0,0.0,10460,High,0.24054335
C06998,22,Bengaluru,Karnataka,328,2,2023-01-21 00:00:00,2023-06-11 00:00:00,569,1,55.0,78,100.0,4.333333333333333,4.0,0.0,2990,Mid,0.73393685
C06999,50,Delhi,Delhi,403,4,2023-03-30 00:00:00,2024-10-01 00:00:00,91,1,32.25,61,100.0,4.0,2.0,50.0,4120,Mid,0.47473863
C07000,50,Lucknow,Uttar Pradesh,508,1,2024-07-15 00:00:00,2024-07-15 00:00:00,169,1,70.0,70,100.0,3.0,3.0,0.0,2870,Mid,0.7188315
C07001,41,Mumbai,Maharashtra,276,2,2024-07-07 00:00:00,2024-12-31 00:00:00,0,0,69.0,71,100.0,4.0,4.0,0.0,460,Low,0.75966805
C07002,19,Kolkata,West Bengal,597,5,2023-02-06 00:00:00,2024-10-23 00:00:00,69,0,24.125,63,87.5,3.6666666666666665,2.0,40.0,15970,High,0.20589526
C07003,29,Chennai,Tamil Nadu,0,2,2023-10-14 00:00:00,2024-11-02 00:00:00,59,0,34.5,39,100.0,5.0,5.0,0.0,1460,Low,0.62326926
C07004,27,Mumbai,Maharashtra,223,1,2023-05-03 00:00:00,2023-05-03 00:00:00,608,1,16.0,16,100.0,4.0,4.0,0.0,5960,Mid,0.9004808
C07006,51,Ahmedabad,Gujarat,224,3,2023-02-22 00:00:00,2024-11-16 00:00:00,45,0,10.75,36,50.0,4.25,4.0,0.0,3000,Mid,0.2518701
C07007,57,Kolkata,West Bengal,531,4,2023-12-05 00:00:00,2024-12-31 00:00:00,0,0,40.0,71,75.0,4.333333333333333,3.0,0.0,1800,Low,0.3583841
C07010,43,Bengaluru,Karnataka,111,1,2023-02-16 00:00:00,2023-02-16 00:00:00,684,1,59.0,59,100.0,5.0,5.0,0.0,1540,Low,0.78306115
C07011,40,Delhi,Delhi,407,3,2024-02-10 00:00:00,2024-06-14 00:00:00,200,1,36.333333333333336,54,100.0,,,0.0,7030,High,0.52879465
C07013,32,Hyderabad,Telangana,521,2,2023-06-08 00:00:00,2024-02-21 00:00:00,314,1,25.0,45,100.0,4.5,4.0,0.0,4030,Mid,0.62438214
C07014,32,Delhi,Delhi,49,1,2023-08-05 00:00:00,2023-08-05 00:00:00,514,1,46.0,46,100.0,5.0,5.0,0.0,6680,High,0.85192734
C07015,42,Delhi,Delhi,99,4,2023-02-06 00:00:00,2024-11-14 00:00:00,47,0,32.8,73,100.0,4.5,4.0,50.0,11400,High,0.32374507
C07016,58,Mumbai,Maharashtra,585,1,2023-11-09 00:00:00,2023-11-09 00:00:00,418,1,56.0,56,100.0,4.0,4.0,0.0,1160,Low,0.92332184
C07017,28,Ahmedabad,Gujarat,189,3,2023-01-23 00:00:00,2024-09-23 00:00:00,99,1,32.333333333333336,51,100.0,3.0,2.0,33.333333333333336,12750,High,0.5066652
C07018,51,Ahmedabad,Gujarat,673,1,2024-08-02 00:00:00,2024-08-02 00:00:00,151,1,-5.0,-5,0.0,4.333333333333333,4.0,0.0,840,Low,0.91494995
C07019,38,Hyderabad,Telangana,205,2,2023-05-12 00:00:00,2024-12-25 00:00:00,6,0,33.5,50,100.0,5.0,5.0,0.0,3420,Mid,0.53339297
C07020,18,Pune,Maharashtra,510,5,2023-04-17 00:00:00,2024-05-31 00:00:00,214,1,29.555555555555557,60,100.0,4.285714285714286,2.0,20.0,10970,High,0.22240883
C07022,42,Bengaluru,Karnataka,547,5,2023-06-18 00:00:00,2024-11-18 00:00:00,43,0,20.0,42,85.71428571428571,3.6,2.0,0.0,9740,High,0.269162
C07024,26,Mumbai,Maharashtra,275,4,2023-06-09 00:00:00,2023-09-21 00:00:00,467,1,40.125,50,100.0,4.125,3.0,0.0,9360,High,0.5943008
C07025,24,Chennai,Tamil Nadu,64,1,2023-01-10 00:00:00,2023-01-10 00:00:00,721,1,4.0,4,100.0,,,100.0,3200,Mid,0.8594176
C07026,25,Lucknow,Uttar Pradesh,7,6,2023-07-24 00:00:00,2024-11-22 00:00:00,39,0,45.125,85,87.5,3.2,2.0,0.0,4270,Mid,0.1915693
C07027,54,Kolkata,West Bengal,550,2,2024-03-07 00:00:00,2024-05-02 00:00:00,243,1,59.5,66,100.0,5.0,5.0,0.0,3940,Mid,0.4955556
C07028,54,Bengaluru,Karnataka,226,2,2023-10-31 00:00:00,2024-04-26 00:00:00,249,1,21.5,40,100.0,4.5,4.0,0.0,2000,Mid,0.5742599
C07030,25,Jaipur,Rajasthan,571,3,2023-02-04 00:00:00,2024-10-15 00:00:00,77,0,14.166666666666666,53,100.0,3.75,2.0,33.333333333333336,4450,Mid,0.3357357
C07031,30,Delhi,Delhi,62,4,2023-02-07 00:00:00,2024-10-03 00:00:00,89,0,5.75,16,50.0,4.666666666666667,4.0,0.0,7020,High,0.24642353
C07032,19,Ahmedabad,Gujarat,367,2,2023-06-20 00:00:00,2023-10-20 00:00:00,438,1,45.0,49,100.0,3.6,3.0,0.0,3540,Mid,0.6290402
C07033,41,Kolkata,West Bengal,291,3,2023-04-01 00:00:00,2023-08-28 00:00:00,491,1,56.25,74,100.0,2.5,2.0,0.0,5420,Mid,0.57809496
C07034,47,Kolkata,West Bengal,721,1,2023-02-12 00:00:00,2023-02-12 00:00:00,688,1,61.0,61,100.0,,,0.0,1540,Low,0.584643
C07035,33,Chennai,Tamil Nadu,729,3,2023-04-01 00:00:00,2024-11-14 00:00:00,47,0,32.666666666666664,48,100.0,3.0,2.0,0.0,6330,High,0.26735964
C07036,41,Pune,Maharashtra,266,4,2024-01-25 00:00:00,2024-08-09 00:00:00,144,1,31.571428571428573,51,85.71428571428571,4.0,2.0,50.0,9650,High,0.4164283
C07037,59,Kolkata,West Bengal,359,1,2023-12-23 00:00:00,2023-12-23 00:00:00,374,1,67.0,67,100.0,,,100.0,0,Low,0.8450771
C07038,48,Ahmedabad,Gujarat,422,1,2024-08-31 00:00:00,2024-08-31 00:00:00,122,1,49.0,49,100.0,,,0.0,1670,Low,0.7173149
C07039,51,Pune,Maharashtra,101,5,2023-04-12 00:00:00,2024-09-19 00:00:00,103,1,26.285714285714285,46,100.0,4.5,3.0,0.0,5840,Mid,0.3085119
C07040,57,Chennai,Tamil Nadu,294,4,2023-07-19 00:00:00,2024-07-07 00:00:00,177,1,51.57142857142857,69,100.0,4.4,3.0,0.0,7510,High,0.4477491
C07041,58,Mumbai,Maharashtra,302,5,2023-01-29 00:00:00,2024-12-19 00:00:00,12,0,27.25,40,75.0,4.0,3.0,40.0,5940,Mid,0.37685034
C07042,47,Hyderabad,Telangana,718,1,2024-05-17 00:00:00,2024-05-17 00:00:00,228,1,0.0,0,0.0,4.333333333333333,4.0,0.0,1140,Low,0.8745901
C07043,56,Mumbai,Maharashtra,228,2,2023-05-31 00:00:00,2023-12-09 00:00:00,388,1,47.6,54,100.0,4.2,3.0,50.0,3030,Mid,0.62315255
C07044,30,Mumbai,Maharashtra,141,1,2024-12-02 00:00:00,2024-12-02 00:00:00,29,0,27.0,27,100.0,4.0,3.0,0.0,1940,Mid,0.75549304
C07045,48,Delhi,Delhi,679,4,2023-06-25 00:00:00,2024-06-29 00:00:00,185,1,31.5,72,75.0,3.5,3.0,0.0,6960,High,0.5572729
C07046,21,Hyderabad,Telangana,287,2,2023-09-13 00:00:00,2024-05-16 00:00:00,229,1,56.0,84,100.0,4.0,4.0,0.0,4420,Mid,0.69353694
C07047,35,Delhi,Delhi,608,2,2024-05-07 00:00:00,2024-08-14 00:00:00,139,1,44.0,49,100.0,4.666666666666667,4.0,150.0,1480,Low,0.51666653
C07048,45,Hyderabad,Telangana,624,4,2024-05-21 00:00:00,2024-12-05 00:00:00,26,0,42.666666666666664,66,83.33333333333334,4.8,4.0,0.0,12160,High,0.33122012
C07049,20,Lucknow,Uttar Pradesh,94,2,2024-01-15 00:00:00,2024-04-16 00:00:00,259,1,7.5,15,50.0,,,0.0,5080,Mid,0.4764247
C07050,57,Kolkata,West Bengal,660,3,2023-04-09 00:00:00,2024-09-07 00:00:00,115,1,23.0,47,66.66666666666666,4.0,4.0,0.0,4410,Mid,0.45380387
C07052,48,Ahmedabad,Gujarat,154,2,2024-03-17 00:00:00,2024-06-13 00:00:00,201,1,61.0,80,100.0,3.0,2.0,0.0,2710,Mid,0.606231
C07053,31,Ahmedabad,Gujarat,374,1,2023-12-14 00:00:00,2023-12-14 00:00:00,383,1,27.0,27,100.0,5.0,5.0,0.0,4000,Mid,0.8044135
C07056,34,Ahmedabad,Gujarat,390,1,2024-07-20 00:00:00,2024-07-20 00:00:00,164,1,-1.0,-1,0.0,,,0.0,1900,Mid,0.9070853
C07057,30,Hyderabad,Telangana,337,2,2023-06-11 00:00:00,2024-07-21 00:00:00,163,1,40.0,45,100.0,4.0,4.0,0.0,6380,High,0.85401225
C07058,38,Kolkata,West Bengal,274,2,2024-07-14 00:00:00,2024-12-20 00:00:00,11,0,32.5,34,100.0,3.0,3.0,0.0,2830,Mid,0.5211096
C07059,28,Jaipur,Rajasthan,544,2,2024-04-07 00:00:00,2024-05-29 00:00:00,216,1,17.0,39,50.0,4.25,4.0,0.0,5560,Mid,0.69201255
C07060,59,Delhi,Delhi,74,3,2024-08-03 00:00:00,2024-11-14 00:00:00,47,0,33.0,53,75.0,4.0,4.0,0.0,5400,Mid,0.2996794
C07061,38,Mumbai,Maharashtra,149,1,2024-01-24 00:00:00,2024-01-24 00:00:00,342,1,10.0,10,100.0,,,100.0,3570,Mid,0.86951965
C07062,41,Lucknow,Uttar Pradesh,312,3,2023-01-06 00:00:00,2024-09-07 00:00:00,115,1,37.333333333333336,51,100.0,4.5,4.0,0.0,4660,Mid,0.52204823
C07063,32,Delhi,Delhi,61,5,2023-04-14 00:00:00,2024-11-03 00:00:00,58,0,43.333333333333336,65,100.0,4.333333333333333,4.0,0.0,10640,High,0.29761827
C07064,22,Hyderabad,Telangana,340,2,2023-08-03 00:00:00,2023-08-09 00:00:00,510,1,19.0,25,100.0,5.0,5.0,0.0,3010,Mid,0.6050295
C07065,46,Lucknow,Uttar Pradesh,681,3,2023-01-15 00:00:00,2024-11-17 00:00:00,44,0,41.666666666666664,54,100.0,4.0,4.0,0.0,4670,Mid,0.30711287
C07066,34,Mumbai,Maharashtra,375,2,2024-01-11 00:00:00,2024-05-17 00:00:00,228,1,41.5,63,100.0,3.0,2.0,100.0,3090,Mid,0.7051561
C07067,32,Lucknow,Uttar Pradesh,469,2,2023-09-04 00:00:00,2024-12-29 00:00:00,2,0,24.333333333333332,39,66.66666666666666,4.0,2.0,0.0,4480,Mid,0.56530505
C07069,19,Lucknow,Uttar Pradesh,218,2,2023-08-31 00:00:00,2024-02-10 00:00:00,325,1,39.5,51,100.0,3.0,3.0,50.0,1640,Low,0.5493587
C07070,51,Delhi,Delhi,432,3,2023-03-11 00:00:00,2024-08-16 00:00:00,137,1,6.8,11,80.0,4.5,4.0,0.0,4760,Mid,0.7005943
C07071,45,Kolkata,West Bengal,632,2,2024-05-29 00:00:00,2024-11-27 00:00:00,34,0,39.666666666666664,47,100.0,4.0,2.0,0.0,730,Low,0.5426088
C07072,56,Chennai,Tamil Nadu,563,2,2023-01-31 00:00:00,2023-10-28 00:00:00,430,1,29.5,34,100.0,3.0,1.0,50.0,4160,Mid,0.39350238
C07073,19,Pune,Maharashtra,199,1,2024-06-01 00:00:00,2024-06-01 00:00:00,213,1,58.0,58,100.0,5.0,5.0,0.0,1950,Mid,0.7871013
C07074,18,Chennai,Tamil Nadu,92,2,2023-11-20 00:00:00,2024-06-17 00:00:00,197,1,13.0,28,100.0,3.6666666666666665,1.0,0.0,1020,Low,0.7819982
C07075,38,Ahmedabad,Gujarat,550,1,2023-12-13 00:00:00,2023-12-13 00:00:00,384,1,54.0,54,100.0,,,0.0,300,Low,0.77913445
C07077,40,Lucknow,Uttar Pradesh,159,3,2023-08-13 00:00:00,2024-12-01 00:00:00,30,0,11.6,35,40.0,3.4,2.0,0.0,5030,Mid,0.24004124
C07078,37,Lucknow,Uttar Pradesh,419,2,2023-05-28 00:00:00,2024-04-20 00:00:00,255,1,2.0,16,33.33333333333333,4.0,3.0,0.0,2020,Mid,0.5818525
C07080,29,Pune,Maharashtra,653,5,2023-10-23 00:00:00,2024-09-24 00:00:00,98,1,20.666666666666668,59,66.66666666666666,4.333333333333333,4.0,0.0,6780,High,0.42916304
C07081,26,Kolkata,West Bengal,493,2,2023-10-01 00:00:00,2023-10-07 00:00:00,451,1,40.5,57,100.0,4.5,4.0,0.0,2710,Mid,0.60478806
C07082,46,Ahmedabad,Gujarat,16,2,2023-04-08 00:00:00,2023-09-21 00:00:00,467,1,22.5,39,100.0,,,50.0,2730,Mid,0.60196424
C07083,37,Bengaluru,Karnataka,298,2,2023-01-15 00:00:00,2024-01-05 00:00:00,361,1,9.5,15,100.0,5.0,5.0,0.0,7410,High,0.78508866
C07084,41,Pune,Maharashtra,460,2,2024-05-23 00:00:00,2024-06-25 00:00:00,189,1,5.2,7,100.0,3.8,2.0,0.0,2210,Mid,0.6320573
C07085,29,Delhi,Delhi,484,5,2023-07-27 00:00:00,2024-12-16 00:00:00,15,0,16.6,53,60.0,4.5,4.0,0.0,8790,High,0.19799457
C07086,59,Pune,Maharashtra,242,1,2024-07-07 00:00:00,2024-07-07 00:00:00,177,1,39.0,39,100.0,,,100.0,2920,Mid,0.91885793
C07087,41,Delhi,Delhi,515,7,2023-03-24 00:00:00,2024-04-28 00:00:00,247,1,22.181818181818183,44,100.0,3.0,1.0,42.857142857142854,10620,High,0.091329895
C07089,31,Lucknow,Uttar Pradesh,224,1,2024-02-04 00:00:00,2024-02-04 00:00:00,331,1,21.0,21,100.0,4.0,4.0,0.0,4890,Mid,0.90292716
C07090,28,Pune,Maharashtra,577,3,2023-08-22 00:00:00,2024-09-08 00:00:00,114,1,35.666666666666664,56,100.0,4.0,4.0,0.0,3510,Mid,0.6735422
C07091,27,Delhi,Delhi,521,2,2023-12-14 00:00:00,2024-08-13 00:00:00,140,1,39.666666666666664,59,100.0,4.333333333333333,4.0,0.0,2880,Mid,0.7701792
C07092,45,Pune,Maharashtra,283,4,2024-04-19 00:00:00,2024-10-31 00:00:00,61,0,23.0,34,100.0,4.0,3.0,25.0,4860,Mid,0.27309307
