customer_id,churn_probability,clv_tier,total_clv,avg_delivery_delta,intervene_flag,recommended_voucher_amount,estimated_clv_at_risk,intervention_roi
C08430,0.68131554,Mid,1890,14.0,0,0,1287.6863706000001,0.0
C08431,0.3971601,Mid,5790,19.0,0,0,2299.556979,0.0
C08432,0.67683494,Mid,4930,55.0,1,40,3336.7962542,2595.8399042407955
C08433,0.5139057,High,13610,29.25,1,80,6994.256577,4149.835318521514
C08434,0.79026866,High,8660,36.5,1,150,6843.726595599999,856.8959663258842
C08435,0.38195056,Mid,3820,38.25,0,0,1459.0511392,0.0
C08436,0.7733376,Low,1830,20.0,0,0,1415.2078079999999,0.0
C08437,0.33548918,High,10270,30.5,0,0,3445.4738786,0.0
C08438,0.7440147,Mid,2590,38.0,1,80,1926.998073,516.6039747704085
C08439,0.8226474,Low,1520,6.0,0,0,1250.424048,0.0
C08440,0.4553813,High,8590,29.25,0,0,3911.725367,0.0
C08441,0.6735655,Mid,5590,15.0,0,0,3765.231145,0.0
C08442,0.66185087,High,7160,36.333333333333336,1,80,4738.8522292,1903.0484481281758
C08443,0.6989881,Mid,2910,36.0,1,40,2034.055371,1430.6871798247873
C08444,0.22308005,Mid,4180,38.2,0,0,932.474609,0.0
C08445,0.47436863,High,7780,45.0,0,0,3690.5879414,0.0
C08447,0.7431357,Mid,3980,29.0,1,80,2957.680086,849.6530311429123
C08448,0.68646884,Mid,4820,36.5,1,40,3308.7798088,2493.5139290941056
C08449,0.66001517,Mid,3540,13.0,0,0,2336.4537018,0.0
C08450,0.8324031,Mid,5620,7.666666666666667,1,80,4678.105422,880.04495825049
C08451,0.72732204,Mid,3730,22.0,1,80,2712.9112092,824.6888677322365
C08452,0.82593924,Low,740,6.0,0,0,611.1950376,0.0
C08453,0.3068485,Mid,2030,37.0,0,0,622.902455,0.0
C08454,0.47466058,High,11200,20.2,0,0,5316.198496,0.0
C08455,0.45509565,Mid,5980,22.75,0,0,2721.471987,0.0
C08456,0.4560278,High,11040,27.857142857142858,0,0,5034.546912,0.0
C08457,0.2604556,High,17600,19.55555555555556,0,0,4584.01856,0.0
C08458,0.5439625,Low,0,40.0,0,0,0.0,0.0
C08459,0.40978548,High,7280,35.5,0,0,2983.2382943999996,0.0
C08461,0.8953788,Mid,2300,63.0,0,0,2059.37124,0.0
C08462,0.6910286,Mid,1910,9.0,0,0,1319.864626,0.0
C08463,0.39617202,Low,860,17.0,0,0,340.7079372,0.0
C08464,0.6740941,High,9300,45.0,1,80,6269.07513,2453.9107155128336
C08465,0.22996056,High,7290,42.0,0,0,1676.4124824,0.0
C08466,0.8115224,High,9420,9.0,1,150,7644.541008,860.5498281929473
C08467,0.91692615,Low,1350,40.0,0,0,1237.8503025,0.0
C08469,0.445755,High,8300,40.333333333333336,0,0,3699.7665,0.0
C08470,0.275279,High,9660,33.666666666666664,0,0,2659.19514,0.0
C08471,0.4724015,Mid,4450,33.666666666666664,0,0,2102.186675,0.0
C08472,0.66979265,Mid,4090,35.0,1,40,2739.4519385,2161.46791266112
C08474,0.30590302,Mid,3340,17.0,0,0,1021.7160868000001,0.0
C08476,0.1235982,High,16710,19.11111111111111,0,0,2065.325922,0.0
C08477,0.7395449,Mid,1960,50.0,0,0,1449.5080039999998,0.0
C08478,0.75557816,High,6590,7.0,1,150,4979.2600744,711.3599394822567
C08479,0.5516114,Low,1710,46.0,0,0,943.255494,0.0
C08480,0.8671561,Low,1680,25.0,0,0,1456.822248,0.0
C08481,0.7566351,Mid,4180,43.5,1,80,3162.734718,862.1232729657479
C08482,0.831948,Low,1600,31.0,0,0,1331.1168,0.0
C08483,0.6329396,Low,660,16.0,0,0,417.740136,0.0
C08484,0.6278543,Mid,3280,23.0,0,0,2059.362104,0.0
C08485,0.75056064,Mid,2410,16.5,1,80,1808.8511424,463.9983391194061
C08486,0.4794452,Mid,3720,44.333333333333336,0,0,1783.5361440000001,0.0
C08487,0.5782656,High,7780,57.5,1,80,4498.906368,2271.6794722058235
C08488,0.7363329,Mid,3570,6.5,1,80,2628.7084529999997,766.3799181849955
C08489,0.7609322,Mid,2600,63.0,1,80,1978.4237199999998,491.22175776027007
C08490,0.82312584,High,12970,37.0,1,150,10675.9421448,1158.8655327133988
C08491,0.3722616,Mid,6030,42.66666666666666,0,0,2244.7374480000003,0.0
C08493,0.4453038,High,8630,26.4,0,0,3842.971794,0.0
C08494,0.87840325,Low,1000,10.0,0,0,878.40325,0.0
C08496,0.21615283,Mid,3180,19.8,0,0,687.3659994,0.0
C08497,0.5494929,High,9410,57.2,1,80,5170.7281889999995,2811.812201643302
C08498,0.81078595,Mid,2820,49.0,1,80,2286.416379,440.7776288211562
C08499,0.5748457,High,9320,11.6,1,80,5357.5619240000005,2747.2381118810918
C08500,0.40939763,Mid,4780,16.0,0,0,1956.9206714,0.0
C08501,0.81910986,Low,1240,16.333333333333332,0,0,1015.6962264,0.0
C08502,0.38373762,High,20100,32.333333333333336,0,0,7713.1261620000005,0.0
C08504,0.19705056,High,9110,32.0,0,0,1795.1306016,0.0
C08505,0.7902105,Mid,2850,12.0,1,80,2252.099925,490.58364651973426
C08507,0.8598076,Mid,2180,1.0,0,0,1874.380568,0.0
C08508,0.4130811,High,7650,10.333333333333334,0,0,3160.0704149999997,0.0
C08509,0.5739565,High,9940,7.0,1,80,5705.12761,2938.2906686387932
C08511,0.69934833,Mid,4970,6.0,0,0,3475.7612000999998,0.0
C08512,0.55857015,High,6810,42.5,1,80,3803.8627215,1998.923188215421
C08513,0.2020041,High,7110,23.4,0,0,1436.249151,0.0
C08514,0.5684824,Low,1430,44.5,0,0,812.929832,0.0
C08515,0.587143,Low,0,6.0,0,0,0.0,0.0
C08518,0.6269266,Low,1320,31.0,0,0,827.543112,0.0
C08519,0.6908897,Low,1830,52.0,0,0,1264.3281510000002,0.0
C08520,0.48186702,Low,1810,17.5,0,0,872.1793061999999,0.0
C08522,0.44785926,Low,1350,32.666666666666664,0,0,604.610001,0.0
C08523,0.40889072,Mid,3590,18.33333333333333,0,0,1467.9176848,0.0
C08524,0.33969045,Low,1030,47.0,0,0,349.88116349999996,0.0
C08525,0.82288843,High,13840,15.6,1,150,11388.7758712,1244.7226499508997
C08526,0.3487927,High,8110,40.5,0,0,2828.7087970000002,0.0
C08528,0.496015,Mid,3520,24.33333333333333,0,0,1745.9728,0.0
C08529,0.5906912,Mid,5190,34.0,1,40,3065.687328,3037.032003497216
C08530,0.3686089,High,6890,23.5,0,0,2539.715321,0.0
C08531,0.4042631,Mid,2500,21.8,0,0,1010.65775,0.0
C08532,0.234343,Mid,5480,29.857142857142858,0,0,1284.19964,0.0
C08533,0.83794475,Mid,3570,14.0,1,80,2991.4627575,505.9778062904398
C08535,0.8607274,Mid,4940,69.0,1,80,4251.993356,640.2327123410568
C08536,0.8434702,Mid,1920,35.0,0,0,1619.4627839999998,0.0
C08538,0.594344,Mid,2490,-5.0,0,0,1479.91656,0.0
C08539,0.25585705,Mid,5080,45.5,0,0,1299.753814,0.0
C08540,0.32292405,High,11160,25.0,0,0,3603.832398,0.0
C08541,0.6491627,Mid,2690,24.0,0,0,1746.2476629999999,0.0
C08542,0.67934334,High,8830,49.5,1,80,5998.6016922,2304.3644791140005
C08543,0.89828926,Mid,1910,36.0,0,0,1715.7324866,0.0
C08544,0.72741675,Mid,3900,45.0,1,80,2836.9253249999997,866.622906369758
C08545,0.5854098,Low,680,59.0,0,0,398.078664,0.0
C08546,0.46731693,Mid,5520,22.0,0,0,2579.5894536,0.0
C08547,0.4067775,Mid,4980,26.5,0,0,2025.75195,0.0
C08548,0.49704438,Mid,3450,24.33333333333333,0,0,1714.803111,0.0
C08550,0.472406,Mid,5590,18.666666666666668,0,0,2640.74954,0.0
C08551,0.4903217,Mid,4400,36.5,0,0,2157.41548,0.0
C08552,0.6044138,Mid,4900,29.5,0,0,2961.62762,0.0
C08553,0.40175217,Mid,4270,38.625,0,0,1715.4817659,0.0
C08554,0.6167739,Low,760,30.0,0,0,468.748164,0.0
C08555,0.6111369,Mid,5090,22.33333333333333,0,0,3110.686821,0.0
C08556,0.3435777,Mid,2420,39.333333333333336,0,0,831.458034,0.0
C08557,0.41224197,High,8830,38.0,0,0,3640.0965951000003,0.0
C08559,0.33062714,Low,800,26.0,0,0,264.501712,0.0
C08560,0.71641356,Mid,2090,39.0,1,80,1497.3043404,430.76900936323017
C08561,0.85472316,Low,400,-3.0,0,0,341.889264,0.0
C08562,0.65789247,Mid,4230,22.0,0,0,2782.8851480999997,0.0
C08563,0.5636224,High,8460,43.0,1,80,4768.2455039999995,2500.944411557888
C08564,0.91594976,Low,160,22.0,0,0,146.5519616,0.0
C08566,0.49017376,High,9440,18.75,0,0,4627.2402944000005,0.0
C08567,0.17645115,Mid,4640,28.6,0,0,818.733336,0.0
C08568,0.54188925,Mid,4550,11.0,0,0,2465.5960875,0.0
C08569,0.4831804,Mid,4780,45.0,0,0,2309.602312,0.0
C08570,0.2943247,High,6040,33.666666666666664,0,0,1777.721188,0.0
C08571,0.86021125,Low,0,8.0,0,0,0.0,0.0
C08572,0.3948999,High,6270,17.75,0,0,2476.0223730000002,0.0
C08573,0.91524476,Low,1280,7.0,0,0,1171.5132928,0.0
C08574,0.65286326,Mid,3110,20.0,0,0,2030.4047385999997,0.0
C08575,0.8457324,Low,1370,48.0,0,0,1158.6533880000002,0.0
C08576,0.3863607,High,11120,26.25,0,0,4296.330984,0.0
C08577,0.7471585,High,7060,60.0,1,150,5274.93901,789.1489944646102
C08578,0.25563857,Mid,3470,14.166666666666666,0,0,887.0658379,0.0
C08579,0.3030262,High,12100,43.375,0,0,3666.61702,0.0
C08580,0.59396905,Low,1530,61.0,0,0,908.7726465,0.0
C08581,0.75689703,Mid,3560,11.666666666666666,1,80,2694.5534267999997,718.817426098447
C08582,0.71001875,Mid,3740,81.0,1,80,2655.4701250000003,862.5456827314454
C08583,0.5581406,High,8260,32.0,1,80,4610.2413559999995,2446.3480992716827
C08585,0.1598359,Mid,4570,23.1,0,0,730.450063,0.0
C08588,0.48652637,High,10700,29.33333333333333,0,0,5205.832159,0.0
C08589,0.8103597,Low,410,26.0,0,0,332.247477,0.0
C08590,0.44068435,Mid,4690,18.2,0,0,2066.8096015,0.0
C08591,0.5158005,Mid,3290,43.333333333333336,1,40,1696.983645,1954.1965810429438
C08592,0.6156981,Mid,2300,15.666666666666666,0,0,1416.10563,0.0
C08594,0.43914562,Low,0,14.0,0,0,0.0,0.0
C08595,0.3628766,Mid,2030,43.5,0,0,736.639498,0.0
C08596,0.8345443,Low,1720,7.0,0,0,1435.4161960000001,0.0
C08597,0.5850447,Mid,1950,47.0,1,40,1140.837165,1083.4910701343113
C08598,0.40351707,High,12930,13.0,0,0,5217.475715099999,0.0
C08600,0.23890674,Mid,5840,44.42857142857143,0,0,1395.2153616,0.0
C08601,0.7236704,Mid,3850,23.0,1,80,2786.13104,862.3630947884799
C08602,0.8211968,Low,0,26.0,0,0,0.0,0.0
C08603,0.8328326,Low,600,-1.0,0,0,499.69956,0.0
C08604,0.68250436,Mid,2450,59.0,1,40,1672.135682,1227.239471308566
C08605,0.48372343,Mid,5010,25.0,0,0,2423.4543843,0.0
C08606,0.87826633,Mid,2780,18.0,0,0,2441.5803974,0.0
C08607,0.65684783,High,6420,43.5,1,80,4216.9630686,1708.825034749936
C08608,0.6493342,Low,700,43.0,0,0,454.53394,0.0
C08609,0.6072497,Low,1030,18.5,0,0,625.467191,0.0
C08610,0.29788327,Mid,4210,27.5,0,0,1254.0885667,0.0
C08611,0.70749354,Low,1300,63.0,0,0,919.741602,0.0
C08612,0.49741396,Mid,5880,51.75,0,0,2924.7940848,0.0
C08613,0.24209061,High,6630,37.4,0,0,1605.0607443000001,0.0
C08614,0.09354416,High,15950,19.46153846153846,0,0,1492.029352,0.0
C08615,0.56424236,Low,0,47.0,0,0,0.0,0.0
C08616,0.4596291,Mid,3090,23.25,0,0,1420.253919,0.0
C08617,0.33931795,High,8760,30.0,0,0,2972.425242,0.0
C08618,0.22497772,Mid,5080,8.666666666666666,0,0,1142.8868175999999,0.0
C08619,0.6359507,Mid,5460,-0.2,0,0,3472.290822,0.0
C08620,0.330965,Mid,5630,24.0,0,0,1863.33295,0.0
C08621,0.38788846,High,6820,45.333333333333336,0,0,2645.3992972,0.0
C08622,0.577249,High,13670,25.142857142857142,1,80,7890.99383,4069.906915782913
C08623,0.36632475,Mid,5060,29.5,0,0,1853.6032349999998,0.0
C08625,0.7930197,Low,700,19.0,0,0,555.11379,0.0
C08626,0.65812546,Mid,5090,34.0,1,40,3349.8585914000005,2763.0784124998077
C08627,0.77913636,Low,1800,19.0,0,0,1402.445448,0.0
C08628,0.28195482,High,7270,13.0,0,0,2049.8115414,0.0
C08629,0.49064904,High,6740,47.0,0,0,3306.9745296,0.0
C08631,0.71620727,Mid,2220,13.0,1,80,1589.9801393999999,464.0310055076332
C08632,0.80892146,Low,1340,28.0,0,0,1083.9547564,0.0
C08633,0.9082234,Mid,3290,40.0,0,0,2988.054986,0.0
C08634,0.60434645,Mid,2530,22.0,0,0,1528.9965184999999,0.0
C08635,0.86528057,Low,1620,39.5,0,0,1401.7545234000002,0.0
C08636,0.7234691,Low,1060,35.0,0,0,766.877246,0.0
C08637,0.77024645,Low,120,30.0,0,0,92.429574,0.0
C08638,0.5712472,Low,1630,60.5,0,0,931.132936,0.0
C08639,0.48797685,Mid,3970,33.0,0,0,1937.2680945,0.0
C08640,0.7937188,Low,1350,24.0,0,0,1071.52038,0.0
C08641,0.7805258,Mid,2010,40.0,0,0,1568.856858,0.0
C08643,0.2991265,Mid,4160,44.5,0,0,1244.36624,0.0
C08644,0.5112543,High,7680,44.75,1,80,3926.4330240000004,2298.7840710224964
C08645,0.34948462,Mid,3200,32.0,0,0,1118.350784,0.0
C08646,0.43407756,High,7060,46.0,0,0,3064.5875736,0.0
C08647,0.57779753,High,6720,33.5,1,80,3882.7994016000002,1949.1593723375522
C08648,0.76761395,Low,520,27.0,0,0,399.159254,0.0
C08650,0.7550694,Mid,2080,22.0,0,0,1570.544352,0.0
C08651,0.30930445,Mid,5630,11.333333333333334,0,0,1741.3840535,0.0
C08652,0.7751384,Mid,5470,-2.0,1,80,4240.007048,1091.768461030696
C08653,0.5893213,High,8080,52.8,1,80,4761.716104,2344.4192241997307
C08655,0.809928,High,8910,10.0,1,150,7216.45848,814.4311308070402
C08656,0.9342827,Mid,4260,39.0,0,0,3980.0443020000002,0.0
C08657,0.35535523,Mid,4070,34.5,0,0,1446.2957861,0.0
C08658,0.8971676,Mid,2590,-5.0,0,0,2323.664084,0.0
C08659,0.65538687,Mid,3280,36.0,1,40,2149.6689336,1752.0103491791456
C08660,0.9546096,Mid,3490,3.0,0,0,3331.5875039999996,0.0
C08661,0.64995825,High,7850,34.0,1,80,5102.172262499999,2132.4666344586994
C08663,0.7772663,Mid,3570,27.0,1,80,2774.840691,672.5631675212334
C08664,0.85131556,Low,0,36.0,0,0,0.0,0.0
C08665,0.6335145,Mid,5040,3.6666666666666665,0,0,3192.91308,0.0
C08666,0.90487593,Low,0,37.0,0,0,0.0,0.0
C08667,0.86074615,Low,1740,55.0,0,0,1497.698301,0.0
C08668,0.78467685,High,6780,6.0,1,150,5320.1090429999995,663.6950916548303
C08669,0.6297018,Mid,5370,14.666666666666666,0,0,3381.498666,0.0
C08671,0.37708348,Mid,4270,43.333333333333336,0,0,1610.1464596,0.0
C08672,0.9077591,Mid,3040,12.0,0,0,2759.587664,0.0
C08673,0.6509551,Low,1780,21.0,0,0,1158.700078,0.0
C08674,0.09692169,High,15490,35.666666666666664,0,0,1501.3169781000001,0.0
C08675,0.5858096,High,6290,34.75,1,80,3684.742384,1807.731152407392
C08676,0.7432976,Mid,3850,51.0,1,80,2861.69576,818.2552120772801
C08677,0.9608368,Low,1320,-5.0,0,0,1268.304576,0.0
C08678,0.6888533,Low,510,22.666666666666668,0,0,351.315183,0.0
C08680,0.73443353,Low,940,9.0,0,0,690.3675182,0.0
C08681,0.71221054,High,6560,10.0,1,150,4672.1011424,796.3876432244529
C08682,0.35122827,High,6670,41.4,0,0,2342.6925609,0.0
C08683,0.7125615,Low,1400,46.0,0,0,997.5861,0.0
C08684,0.504912,Low,710,38.0,0,0,358.48752,0.0
C08685,0.634742,High,10800,4.666666666666667,1,80,6855.2136,3029.9020113859997
C08686,0.4080537,High,6320,49.0,0,0,2578.8993840000003,0.0
C08687,0.19176728,High,10250,21.857142857142858,0,0,1965.61462,0.0
C08688,0.5754636,Mid,4950,34.0,1,40,2848.5448199999996,2923.2774078036196
C08689,0.88317627,Mid,4360,35.0,0,0,3850.6485371999997,0.0
C08690,0.9617137,Low,790,1.0,0,0,759.753823,0.0
C08691,0.937953,Low,180,2.0,0,0,168.83154000000002,0.0
C08692,0.21868555,Mid,2920,40.66666666666666,0,0,638.561806,0.0
C08693,0.7700382,Mid,2880,73.0,1,80,2217.710016,537.485733946736
C08694,0.43093702,Mid,3020,42.333333333333336,0,0,1301.4298004,0.0
C08695,0.66696614,High,8500,20.666666666666668,1,80,5669.21219,2260.049523493442
C08697,0.888872,Low,0,25.0,0,0,0.0,0.0
C08698,0.48419204,High,11260,41.2,0,0,5452.0023704,0.0
C08699,0.6712141,Low,1800,49.5,0,0,1208.1853800000001,0.0
C08700,0.8133542,Mid,5870,30.5,1,80,4774.389154,1013.8996039495664
C08701,0.3882729,Mid,4110,17.833333333333332,0,0,1595.8016189999998,0.0
C08702,0.60042197,High,8200,38.0,1,80,4923.460153999999,2359.133136398521
C08704,0.8175424,Low,620,52.0,0,0,506.876288,0.0
C08705,0.41012877,High,9470,27.0,0,0,3883.9194519,0.0
C08706,0.84292126,Low,400,37.0,0,0,337.168504,0.0
C08708,0.52604,Mid,4680,28.5,0,0,2461.8671999999997,0.0
C08709,0.7983574,Low,690,18.0,0,0,550.866606,0.0
C08710,0.41613114,Mid,3660,46.5,0,0,1523.0399724000001,0.0
C08711,0.563707,Mid,4620,56.0,1,40,2604.3263399999996,2740.62337964405
C08712,0.50246453,High,6840,26.6,1,80,3436.8573852,2037.448068085566
C08713,0.94854045,Low,540,-2.0,0,0,512.211843,0.0
C08714,0.8744267,Low,130,30.0,0,0,113.675471,0.0
C08715,0.2735684,High,8640,45.0,0,0,2363.630976,0.0
C08717,0.64790416,Mid,3150,63.0,1,40,2040.8981039999999,1696.4793307057184
C08718,0.62085557,Low,270,31.5,0,0,167.6310039,0.0
C08719,0.91118264,Low,950,71.0,0,0,865.623508,0.0
C08721,0.62667286,Mid,5710,46.333333333333336,1,40,3578.3020306,3239.6931578502263
C08722,0.10563856,High,7360,36.833333333333336,0,0,777.4998016000001,0.0
C08723,0.05662158,Mid,2920,58.0,0,0,165.3350136,0.0
C08724,0.43605092,High,6470,14.666666666666666,0,0,2821.2494524,0.0
C08726,0.6482807,Mid,2200,47.0,1,40,1426.21754,1154.0705870413049
C08727,0.7248428,Mid,5010,52.0,1,80,3631.4624280000003,1149.028791992102
C08728,0.9653646,Low,370,-1.0,0,0,357.184902,0.0
C08729,0.36312982,High,8050,20.666666666666668,0,0,2923.195051,0.0
C08731,0.33861297,High,6300,24.916666666666668,0,0,2133.261711,0.0
C08732,0.39146346,High,6080,27.2,0,0,2380.0978368,0.0
C08733,0.43332335,Mid,5200,46.5,0,0,2253.28142,0.0
C08734,0.3429139,High,9560,8.142857142857142,0,0,3278.256884,0.0
C08735,0.09746644,High,7020,12.142857142857142,0,0,684.2144088,0.0
C08737,0.8998676,Low,0,76.0,0,0,0.0,0.0
C08738,0.41343212,Mid,3920,47.66666666666666,0,0,1620.6539104,0.0
C08739,0.30465394,Mid,4770,16.2,0,0,1453.1992938,0.0
C08740,0.34405628,High,9930,26.0,0,0,3416.4788604,0.0
C08741,0.46638563,Low,200,42.0,0,0,93.277126,0.0
C08742,0.8947192,Mid,1990,76.0,0,0,1780.4912080000001,0.0
C08743,0.7428397,Low,220,15.5,0,0,163.424734,0.0
C08744,0.6457977,Low,1110,15.0,0,0,716.835447,0.0
C08745,0.54512614,High,8730,16.25,1,80,4758.9512022,2605.903128620443
C08748,0.5170465,Mid,4730,21.5,0,0,2445.6299449999997,0.0
C08749,0.2570628,High,6920,11.5,0,0,1778.874576,0.0
C08750,0.7867447,Low,260,39.0,0,0,204.553622,0.0
C08751,0.8240844,Low,0,38.0,0,0,0.0,0.0
C08752,0.6544944,Low,1770,58.0,0,0,1158.4550880000002,0.0
C08754,0.30585498,Mid,3280,52.0,0,0,1003.2043344,0.0
C08755,0.3890929,Low,500,14.0,0,0,194.54645000000002,0.0
C08756,0.7029723,Mid,2650,39.0,1,80,1862.876595,591.6574379958519
C08757,0.47370833,High,8080,17.285714285714285,0,0,3827.5633064,0.0
C08758,0.31046203,High,9090,33.333333333333336,0,0,2822.0998527,0.0
C08759,0.44899702,Mid,2750,-4.5,0,0,1234.741805,0.0
C08760,0.37339744,High,9600,22.6,0,0,3584.615424,0.0
C08761,0.8707323,Mid,3480,42.0,0,0,3030.148404,0.0
C08762,0.66446155,High,6900,32.666666666666664,1,80,4584.784694999999,1822.9644376800284
C08763,0.47401017,Mid,3080,45.6,0,0,1459.9513236,0.0
C08764,0.676253,Mid,2150,9.0,0,0,1453.94395,0.0
C08765,0.8727143,Mid,2200,40.0,0,0,1919.9714600000002,0.0
C08766,0.46869785,Mid,5940,45.66666666666666,0,0,2784.0652290000003,0.0
C08767,0.80333066,Mid,2270,39.0,0,0,1823.5605982,0.0
C08768,0.6910891,Low,1320,9.0,0,0,912.237612,0.0
C08769,0.38249314,Mid,4580,19.0,0,0,1751.8185812000002,0.0
C08770,0.5865371,High,6280,7.8,1,80,3683.452988,1803.7139430401814
C08771,0.61058164,Low,1080,6.0,0,0,659.4281712000001,0.0
C08772,0.7704319,Low,450,38.0,0,0,346.694355,0.0
C08773,0.87216866,Mid,4930,22.0,1,80,4299.7914938,587.0601354663196
C08774,0.46014425,High,8860,30.857142857142858,0,0,4076.8780549999997,0.0
C08775,0.7501727,Mid,2810,-5.0,1,80,2107.985287,558.2903408636687
C08776,0.27351946,High,9010,14.0,0,0,2464.4103345999997,0.0
C08777,0.76322585,Mid,2050,37.0,0,0,1564.6129925,0.0
C08779,0.5227281,Low,80,39.0,0,0,41.818248000000004,0.0
C08780,0.3597902,Mid,3530,31.0,0,0,1270.059406,0.0
C08781,0.275221,Low,1800,3.8,0,0,495.39779999999996,0.0
C08782,0.32689187,Mid,2910,34.0,0,0,951.2553416999999,0.0
C08783,0.72214264,Mid,5950,66.0,1,80,4296.748708,1392.3540657353637
C08785,0.14496918,Mid,3900,8.714285714285714,0,0,565.379802,0.0
C08786,0.51463014,High,8050,39.0,1,80,4142.772626999999,2413.471212473528
C08787,0.70371795,Low,1770,55.0,0,0,1245.5807715,0.0
C08788,0.6021973,Mid,4810,12.0,0,0,2896.5690130000003,0.0
C08790,0.57252586,Mid,3000,43.0,1,40,1717.5775800000001,1735.5499972344528
C08791,0.36377174,High,7420,43.0,0,0,2699.1863108000002,0.0
C08792,0.7415146,Mid,2730,32.0,1,80,2024.3348580000002,554.0762568800915
C08793,0.29058442,High,8230,33.125,0,0,2391.5097766,0.0
C08794,0.569381,Low,1320,46.66666666666666,0,0,751.5829200000001,0.0
C08795,0.79743636,Low,1480,15.5,0,0,1180.2058127999999,0.0
C08796,0.77037466,Low,1650,46.0,0,0,1271.118189,0.0
C08797,0.52794725,High,7270,23.33333333333333,1,80,3838.1765075,2164.7772191884633
C08798,0.48086345,Mid,5880,25.33333333333333,0,0,2827.4770860000003,0.0
C08800,0.7594159,Low,1240,68.0,0,0,941.6757160000001,0.0
C08801,0.8654959,Low,520,64.0,0,0,450.057868,0.0
C08803,0.31070858,Mid,5470,28.6,0,0,1699.5759326,0.0
C08805,0.74944764,Low,1260,32.0,0,0,944.3040264,0.0
C08806,0.65571356,Mid,4180,67.0,1,40,2740.8826808000003,2259.1218515757214
C08807,0.8529347,Mid,2530,28.0,0,0,2157.924791,0.0
C08808,0.45582452,Low,920,63.5,0,0,419.3585584,0.0
C08809,0.6431136,Mid,3390,17.4,0,0,2180.155104,0.0
C08810,0.7001578,Mid,3140,25.0,1,80,2198.495492,724.002156264203
C08812,0.6016819,Low,1050,14.0,0,0,631.765995,0.0
C08813,0.5434572,Mid,5100,38.333333333333336,1,40,2771.63172,3063.42126504404
C08814,0.5388906,Mid,4280,32.0,1,40,2306.451768,2558.8164771785478
C08815,0.56828403,High,7820,24.0,1,80,4443.9811146,2298.172021939025
C08816,0.6186832,Mid,4900,26.83333333333333,0,0,3031.54768,0.0
C08817,0.68922615,Low,1280,32.0,0,0,882.209472,0.0
C08818,0.7541271,High,6770,22.5,1,150,5105.440467,736.859635599096
C08819,0.6849409,Low,1400,4.666666666666667,0,0,958.9172599999999,0.0
C08820,0.8504859,Low,0,-5.0,0,0,0.0,0.0
C08821,0.35351142,Low,1830,48.0,0,0,646.9258986,0.0
C08822,0.54440314,Mid,2170,16.75,0,0,1181.3548138,0.0
C08823,0.8224237,Low,1560,44.0,0,0,1282.980972,0.0
C08824,0.84112453,Low,1520,48.0,0,0,1278.5092855999999,0.0
C08825,0.3578966,Mid,3660,25.0,0,0,1309.901556,0.0
C08826,0.30942196,High,17280,29.166666666666668,0,0,5346.8114688,0.0
C08827,0.19097804,Mid,4640,9.0,0,0,886.1381055999999,0.0
C08828,0.62747943,Mid,2090,40.5,1,40,1311.4320086999999,1121.3384984929223
C08829,0.48539686,High,8930,32.875,0,0,4334.5939597999995,0.0
C08830,0.2956923,High,15450,15.88888888888889,0,0,4568.446035,0.0
C08831,0.3290971,Mid,4610,17.25,0,0,1517.1376309999998,0.0
C08832,0.9347408,Mid,3620,37.0,0,0,3383.761696,0.0
C08833,0.48528334,High,7250,44.0,0,0,3518.304215,0.0
C08835,0.5175053,High,11880,26.8,1,80,6147.962963999999,3607.9494324078637
C08837,0.4737142,Low,1320,15.0,0,0,625.302744,0.0
C08838,0.32728955,High,11120,17.363636363636363,0,0,3639.4597959999996,0.0
C08839,0.31646296,Low,1530,42.5,0,0,484.1883288,0.0
C08840,0.8483976,Low,770,7.0,0,0,653.266152,0.0
C08841,0.7525255,Mid,5980,41.0,1,80,4500.102489999999,1292.0757670768812
C08842,0.6458233,High,6380,38.5,1,80,4120.352654,1724.1661322874525
C08843,0.6234041,High,10320,38.66666666666666,1,80,6433.530312,2928.551422531151
C08844,0.47394037,Mid,4100,46.57142857142857,0,0,1943.155517,0.0
C08845,0.19276223,High,8290,40.25,0,0,1597.9988867,0.0
C08846,0.6176981,Mid,3570,68.0,1,40,2205.182217,2007.6133785132804
C08848,0.7794455,Low,1220,35.0,0,0,950.92351,0.0
C08849,0.40175286,High,9790,39.2,0,0,3933.1604994,0.0
C08850,0.2696251,Low,1430,9.0,0,0,385.563893,0.0
C08851,0.6362844,Low,520,15.5,0,0,330.867888,0.0
C08854,0.9058896,Low,210,3.0,0,0,190.236816,0.0
C08855,0.8608425,Mid,3290,3.0,0,0,2832.171825,0.0
C08856,0.95224696,Low,1250,-5.0,0,0,1190.3087,0.0
C08858,0.28383687,Mid,4780,48.25,0,0,1356.7402386,0.0
C08859,0.39926052,Mid,3670,14.0,0,0,1465.2861084,0.0
C08860,0.5167771,Mid,4660,51.0,1,40,2408.181286,2809.2208618666236
C08861,0.5749058,Mid,4400,70.5,1,40,2529.58552,2588.28033238996
C08862,0.67720246,Mid,4450,24.75,0,0,3013.5509469999997,0.0
C08863,0.6977384,Mid,3640,14.0,0,0,2539.767776,0.0
C08864,0.61707056,High,15590,41.42857142857143,1,80,9620.130030400001,4504.788756585319
C08865,0.2605564,High,9310,45.75,0,0,2425.780084,0.0
C08866,0.7248316,Mid,2090,6.0,1,80,1514.898044,421.0650886632619
