customer_id,age,city,state,days_since_registration,total_orders,first_order_date,last_order_date,days_since_last_order,churn_flag,avg_delivery_delta,max_delivery_delta,pct_late_orders,avg_rating,min_rating,pct_cancelled_returned,total_clv,clv_tier
C08402,35,Hyderabad,Telangana,607,3,2023-07-21 00:00:00,2024-03-15 00:00:00,291,1,15.0,50,33.33333333333333,5.0,5.0,0.0,6340,High
C08403,37,Jaipur,Rajasthan,74,1,2024-04-23 00:00:00,2024-04-23 00:00:00,252,1,43.0,43,100.0,4.0,3.0,0.0,5510,Mid
C08404,22,Bengaluru,Karnataka,679,2,2024-09-02 00:00:00,2024-10-11 00:00:00,81,0,61.0,63,100.0,4.0,4.0,50.0,1580,Low
C08405,20,Chennai,Tamil Nadu,682,4,2023-09-29 00:00:00,2024-10-03 00:00:00,89,0,39.25,71,100.0,4.0,4.0,0.0,7050,High
C08406,46,Mumbai,Maharashtra,510,2,2023-12-08 00:00:00,2024-03-06 00:00:00,300,1,2.0,16,33.33333333333333,4.666666666666667,4.0,0.0,120,Low
C08407,49,Hyderabad,Telangana,508,1,2023-08-25 00:00:00,2023-08-25 00:00:00,494,1,50.0,50,100.0,,,0.0,0,Low
C08408,27,Chennai,Tamil Nadu,666,1,2024-10-28 00:00:00,2024-10-28 00:00:00,64,0,56.0,56,100.0,4.0,4.0,0.0,820,Low
C08409,54,Ahmedabad,Gujarat,328,2,2023-01-09 00:00:00,2023-12-16 00:00:00,381,1,26.0,29,100.0,4.0,4.0,0.0,2670,Mid
C08410,48,Lucknow,Uttar Pradesh,55,2,2023-09-28 00:00:00,2023-12-17 00:00:00,380,1,43.2,46,100.0,3.8,1.0,0.0,6590,High
C08411,20,Delhi,Delhi,224,2,2024-02-23 00:00:00,2024-11-08 00:00:00,53,0,18.0,21,100.0,3.0,2.0,50.0,2040,Mid
C08414,27,Chennai,Tamil Nadu,27,5,2023-01-08 00:00:00,2023-12-07 00:00:00,390,1,43.0,68,100.0,4.3,3.0,80.0,13490,High
C08417,38,Jaipur,Rajasthan,25,1,2024-10-08 00:00:00,2024-10-08 00:00:00,84,0,10.0,10,100.0,1.0,1.0,0.0,900,Low
C08418,31,Ahmedabad,Gujarat,207,1,2023-03-24 00:00:00,2023-03-24 00:00:00,648,1,45.0,45,100.0,,,0.0,150,Low
C08419,47,Delhi,Delhi,548,2,2024-04-14 00:00:00,2024-04-30 00:00:00,245,1,62.333333333333336,75,100.0,4.333333333333333,4.0,0.0,2440,Mid
C08420,30,Lucknow,Uttar Pradesh,642,1,2023-05-06 00:00:00,2023-05-06 00:00:00,605,1,6.0,6,100.0,4.0,4.0,0.0,1020,Low
C08421,49,Mumbai,Maharashtra,729,2,2024-01-30 00:00:00,2024-02-04 00:00:00,331,1,12.5,28,50.0,4.0,4.0,0.0,4140,Mid
C08422,45,Bengaluru,Karnataka,447,1,2024-12-24 00:00:00,2024-12-24 00:00:00,7,0,11.0,11,100.0,,,0.0,310,Low
C08423,36,Hyderabad,Telangana,730,6,2023-04-26 00:00:00,2024-08-18 00:00:00,135,1,43.666666666666664,75,100.0,,,0.0,8060,High
C08424,50,Mumbai,Maharashtra,300,4,2023-08-09 00:00:00,2024-07-25 00:00:00,159,1,29.25,41,100.0,4.0,3.0,0.0,12110,High
C08425,37,Lucknow,Uttar Pradesh,641,3,2023-04-19 00:00:00,2024-11-04 00:00:00,57,0,31.333333333333332,51,100.0,2.5,2.0,0.0,3820,Mid
C08427,30,Bengaluru,Karnataka,723,1,2023-10-28 00:00:00,2023-10-28 00:00:00,430,1,45.0,45,100.0,2.0,2.0,0.0,770,Low
C08429,41,Ahmedabad,Gujarat,186,1,2023-09-18 00:00:00,2023-09-18 00:00:00,470,1,8.0,8,100.0,,,0.0,670,Low
C08430,42,Pune,Maharashtra,511,1,2023-07-16 00:00:00,2023-07-16 00:00:00,534,1,14.0,14,100.0,,,0.0,1890,Mid
C08431,44,Chennai,Tamil Nadu,520,4,2023-04-21 00:00:00,2024-06-22 00:00:00,192,1,19.0,52,83.33333333333334,2.5,1.0,25.0,5790,Mid
C08432,27,Bengaluru,Karnataka,376,2,2023-03-23 00:00:00,2023-10-08 00:00:00,450,1,55.0,86,100.0,,,50.0,4930,Mid
C08433,26,Bengaluru,Karnataka,299,4,2023-01-15 00:00:00,2024-09-26 00:00:00,96,1,29.25,37,100.0,4.0,4.0,25.0,13610,High
C08434,41,Mumbai,Maharashtra,145,2,2023-08-17 00:00:00,2023-08-18 00:00:00,501,1,36.5,46,100.0,5.0,5.0,200.0,8660,High
C08435,59,Ahmedabad,Gujarat,493,3,2023-10-07 00:00:00,2024-11-11 00:00:00,50,0,38.25,54,100.0,3.5,2.0,0.0,3820,Mid
C08436,45,Kolkata,West Bengal,549,1,2023-05-22 00:00:00,2023-05-22 00:00:00,589,1,20.0,20,100.0,3.0,3.0,0.0,1830,Low
C08437,18,Hyderabad,Telangana,162,4,2023-03-29 00:00:00,2024-09-25 00:00:00,97,1,30.5,52,100.0,4.5,4.0,0.0,10270,High
C08438,22,Mumbai,Maharashtra,680,2,2023-02-08 00:00:00,2024-05-30 00:00:00,215,1,38.0,38,100.0,3.0,3.0,50.0,2590,Mid
C08439,51,Kolkata,West Bengal,451,1,2024-03-30 00:00:00,2024-03-30 00:00:00,276,1,6.0,6,100.0,,,0.0,1520,Low
C08440,56,Kolkata,West Bengal,103,3,2023-05-06 00:00:00,2024-01-22 00:00:00,344,1,29.25,57,100.0,4.0,4.0,0.0,8590,High
C08441,58,Hyderabad,Telangana,103,2,2023-03-11 00:00:00,2023-06-03 00:00:00,577,1,15.0,25,100.0,4.0,4.0,0.0,5590,Mid
C08442,30,Jaipur,Rajasthan,274,3,2023-01-07 00:00:00,2024-12-20 00:00:00,11,0,36.333333333333336,50,100.0,5.0,5.0,0.0,7160,High
C08443,43,Jaipur,Rajasthan,136,1,2023-10-21 00:00:00,2023-10-21 00:00:00,437,1,36.0,36,100.0,3.0,3.0,0.0,2910,Mid
C08444,46,Hyderabad,Telangana,160,3,2023-03-11 00:00:00,2024-11-04 00:00:00,57,0,38.2,83,100.0,4.25,4.0,0.0,4180,Mid
C08445,42,Pune,Maharashtra,546,4,2023-02-14 00:00:00,2024-03-10 00:00:00,296,1,45.0,55,100.0,3.75,2.0,0.0,7780,High
C08447,49,Hyderabad,Telangana,84,2,2023-06-19 00:00:00,2023-09-15 00:00:00,473,1,29.0,46,100.0,3.0,3.0,0.0,3980,Mid
C08448,51,Mumbai,Maharashtra,345,3,2023-01-03 00:00:00,2023-04-03 00:00:00,638,1,36.5,47,100.0,4.666666666666667,4.0,66.66666666666667,4820,Mid
C08449,60,Hyderabad,Telangana,517,1,2024-12-26 00:00:00,2024-12-26 00:00:00,5,0,13.0,13,100.0,,,0.0,3540,Mid
C08450,57,Pune,Maharashtra,672,2,2024-06-24 00:00:00,2024-09-18 00:00:00,104,1,7.666666666666667,13,100.0,3.3333333333333335,2.0,50.0,5620,Mid
C08451,27,Kolkata,West Bengal,52,2,2024-03-26 00:00:00,2024-04-16 00:00:00,259,1,22.0,31,100.0,3.25,2.0,0.0,3730,Mid
C08452,21,Ahmedabad,Gujarat,317,1,2023-10-11 00:00:00,2023-10-11 00:00:00,447,1,6.0,6,100.0,3.0,3.0,0.0,740,Low
C08453,52,Kolkata,West Bengal,277,4,2023-02-28 00:00:00,2024-04-12 00:00:00,263,1,37.0,64,100.0,3.75,3.0,0.0,2030,Mid
C08454,22,Lucknow,Uttar Pradesh,684,4,2023-05-05 00:00:00,2024-08-17 00:00:00,136,1,20.2,45,100.0,3.5,1.0,0.0,11200,High
C08455,45,Jaipur,Rajasthan,143,3,2023-08-09 00:00:00,2024-06-14 00:00:00,200,1,22.75,44,100.0,3.6666666666666665,2.0,33.333333333333336,5980,Mid
C08456,31,Ahmedabad,Gujarat,443,7,2023-07-27 00:00:00,2024-09-30 00:00:00,92,1,27.857142857142858,65,85.71428571428571,4.0,4.0,28.571428571428573,11040,High
C08457,26,Kolkata,West Bengal,610,5,2023-08-07 00:00:00,2024-12-10 00:00:00,21,0,19.555555555555557,41,77.77777777777779,4.444444444444445,3.0,20.0,17600,High
C08458,53,Ahmedabad,Gujarat,220,1,2024-12-14 00:00:00,2024-12-14 00:00:00,17,0,40.0,40,100.0,3.0,1.0,0.0,0,Low
C08459,52,Chennai,Tamil Nadu,110,3,2023-05-06 00:00:00,2024-10-27 00:00:00,65,0,35.5,60,100.0,3.0,2.0,0.0,7280,High
C08461,33,Pune,Maharashtra,247,1,2023-05-13 00:00:00,2023-05-13 00:00:00,598,1,63.0,63,100.0,5.0,5.0,0.0,2300,Mid
C08462,31,Lucknow,Uttar Pradesh,167,1,2024-11-18 00:00:00,2024-11-18 00:00:00,43,0,9.0,9,100.0,,,0.0,1910,Mid
C08463,60,Jaipur,Rajasthan,400,2,2024-06-30 00:00:00,2024-12-23 00:00:00,8,0,17.0,31,100.0,5.0,5.0,0.0,860,Low
C08464,37,Hyderabad,Telangana,210,2,2024-07-06 00:00:00,2024-10-07 00:00:00,85,0,45.0,45,100.0,3.0,1.0,0.0,9300,High
C08465,57,Lucknow,Uttar Pradesh,207,4,2023-06-08 00:00:00,2024-12-30 00:00:00,1,0,42.0,66,100.0,5.0,5.0,0.0,7290,High
C08466,35,Pune,Maharashtra,24,3,2023-07-28 00:00:00,2024-09-30 00:00:00,92,1,9.0,45,25.0,2.3333333333333335,1.0,0.0,9420,High
C08467,57,Mumbai,Maharashtra,413,1,2024-08-21 00:00:00,2024-08-21 00:00:00,132,1,40.0,40,100.0,,,0.0,1350,Low
C08469,38,Hyderabad,Telangana,340,3,2023-10-05 00:00:00,2024-10-16 00:00:00,76,0,40.333333333333336,49,100.0,3.0,3.0,33.333333333333336,8300,High
C08470,21,Ahmedabad,Gujarat,219,3,2024-03-23 00:00:00,2024-11-20 00:00:00,41,0,33.666666666666664,70,100.0,3.5,3.0,33.333333333333336,9660,High
C08471,27,Bengaluru,Karnataka,586,3,2023-03-11 00:00:00,2024-09-30 00:00:00,92,1,33.666666666666664,44,100.0,5.0,5.0,33.333333333333336,4450,Mid
C08472,23,Pune,Maharashtra,483,3,2023-12-11 00:00:00,2024-07-18 00:00:00,166,1,35.0,67,66.66666666666666,3.0,3.0,0.0,4090,Mid
C08474,57,Ahmedabad,Gujarat,21,1,2024-12-16 00:00:00,2024-12-16 00:00:00,15,0,17.0,17,100.0,4.0,4.0,0.0,3340,Mid
C08476,42,Lucknow,Uttar Pradesh,37,6,2023-09-07 00:00:00,2024-10-25 00:00:00,67,0,19.11111111111111,60,55.55555555555556,3.857142857142857,2.0,66.66666666666667,16710,High
C08477,22,Bengaluru,Karnataka,692,1,2023-04-23 00:00:00,2023-04-23 00:00:00,618,1,50.0,50,100.0,4.5,4.0,0.0,1960,Mid
C08478,43,Lucknow,Uttar Pradesh,98,3,2023-04-21 00:00:00,2024-01-15 00:00:00,351,1,7.0,43,20.0,4.25,4.0,0.0,6590,High
C08479,40,Lucknow,Uttar Pradesh,506,2,2024-05-05 00:00:00,2024-11-21 00:00:00,40,0,46.0,59,100.0,4.0,4.0,100.0,1710,Low
C08480,34,Pune,Maharashtra,366,1,2023-01-19 00:00:00,2023-01-19 00:00:00,712,1,25.0,25,100.0,5.0,5.0,0.0,1680,Low
C08481,26,Delhi,Delhi,420,2,2023-01-23 00:00:00,2024-04-17 00:00:00,258,1,43.5,76,100.0,5.0,5.0,50.0,4180,Mid
C08482,23,Hyderabad,Telangana,94,1,2023-10-09 00:00:00,2023-10-09 00:00:00,449,1,31.0,31,100.0,,,100.0,1600,Low
C08483,46,Kolkata,West Bengal,153,1,2024-04-13 00:00:00,2024-04-13 00:00:00,262,1,16.0,16,100.0,3.3333333333333335,2.0,0.0,660,Low
C08484,33,Jaipur,Rajasthan,649,2,2023-11-27 00:00:00,2024-09-07 00:00:00,115,1,23.0,27,100.0,4.0,4.0,0.0,3280,Mid
C08485,20,Ahmedabad,Gujarat,717,2,2024-05-19 00:00:00,2024-06-29 00:00:00,185,1,16.5,30,100.0,5.0,5.0,100.0,2410,Mid
C08486,22,Mumbai,Maharashtra,289,3,2023-03-21 00:00:00,2024-08-06 00:00:00,147,1,44.333333333333336,50,100.0,4.0,3.0,0.0,3720,Mid
C08487,22,Bengaluru,Karnataka,199,3,2023-06-01 00:00:00,2024-07-12 00:00:00,172,1,57.5,87,100.0,3.125,1.0,0.0,7780,High
C08488,50,Delhi,Delhi,665,2,2023-12-14 00:00:00,2024-11-16 00:00:00,45,0,6.5,11,100.0,4.5,4.0,0.0,3570,Mid
C08489,54,Lucknow,Uttar Pradesh,496,1,2024-09-16 00:00:00,2024-09-16 00:00:00,106,1,63.0,63,100.0,,,0.0,2600,Mid
C08490,26,Jaipur,Rajasthan,279,3,2023-05-14 00:00:00,2024-09-04 00:00:00,118,1,37.0,57,100.0,2.0,2.0,66.66666666666667,12970,High
C08491,54,Kolkata,West Bengal,592,3,2023-08-29 00:00:00,2024-05-02 00:00:00,243,1,42.666666666666664,54,100.0,,,33.333333333333336,6030,Mid
C08493,50,Pune,Maharashtra,682,4,2023-08-31 00:00:00,2024-07-11 00:00:00,173,1,26.4,52,80.0,4.0,3.0,25.0,8630,High
C08494,30,Delhi,Delhi,146,1,2023-05-24 00:00:00,2023-05-24 00:00:00,587,1,10.0,10,100.0,4.5,4.0,200.0,1000,Low
C08496,53,Delhi,Delhi,169,3,2023-01-01 00:00:00,2024-10-23 00:00:00,69,0,19.8,56,100.0,3.5,2.0,33.333333333333336,3180,Mid
C08497,33,Jaipur,Rajasthan,292,3,2023-01-19 00:00:00,2024-11-27 00:00:00,34,0,57.2,70,100.0,3.0,1.0,0.0,9410,High
C08498,29,Ahmedabad,Gujarat,74,1,2024-01-02 00:00:00,2024-01-02 00:00:00,364,1,49.0,49,100.0,5.0,5.0,0.0,2820,Mid
C08499,37,Jaipur,Rajasthan,247,3,2023-04-27 00:00:00,2024-09-18 00:00:00,104,1,11.6,20,100.0,4.2,3.0,0.0,9320,High
C08500,32,Mumbai,Maharashtra,682,2,2023-08-21 00:00:00,2024-12-09 00:00:00,22,0,16.0,25,100.0,4.5,3.0,0.0,4780,Mid
C08501,37,Chennai,Tamil Nadu,89,2,2023-01-20 00:00:00,2024-04-15 00:00:00,260,1,16.333333333333332,24,100.0,4.5,4.0,0.0,1240,Low
C08502,24,Bengaluru,Karnataka,42,8,2023-01-09 00:00:00,2024-06-08 00:00:00,206,1,32.333333333333336,54,100.0,4.222222222222222,2.0,0.0,20100,High
C08504,40,Lucknow,Uttar Pradesh,709,4,2023-07-18 00:00:00,2024-12-20 00:00:00,11,0,32.0,57,100.0,4.25,3.0,50.0,9110,High
C08505,45,Pune,Maharashtra,234,1,2023-06-29 00:00:00,2023-06-29 00:00:00,551,1,12.0,12,100.0,4.0,4.0,0.0,2850,Mid
C08507,37,Ahmedabad,Gujarat,458,1,2023-04-13 00:00:00,2023-04-13 00:00:00,628,1,1.0,1,100.0,,,0.0,2180,Mid
C08508,55,Mumbai,Maharashtra,9,4,2023-05-27 00:00:00,2024-10-01 00:00:00,91,1,10.333333333333334,44,66.66666666666666,4.0,3.0,0.0,7650,High
C08509,54,Kolkata,West Bengal,712,4,2023-03-19 00:00:00,2024-01-19 00:00:00,347,1,7.0,53,20.0,3.8,2.0,25.0,9940,High
C08511,59,Hyderabad,Telangana,558,2,2023-07-07 00:00:00,2024-04-08 00:00:00,267,1,6.0,12,100.0,4.0,3.0,0.0,4970,Mid
C08512,55,Mumbai,Maharashtra,597,3,2023-04-22 00:00:00,2024-05-13 00:00:00,232,1,42.5,47,100.0,3.5,2.0,0.0,6810,High
C08513,46,Hyderabad,Telangana,83,4,2024-01-30 00:00:00,2024-12-31 00:00:00,0,0,23.4,37,80.0,3.2,1.0,0.0,7110,High
C08514,33,Mumbai,Maharashtra,104,2,2023-08-08 00:00:00,2024-06-13 00:00:00,201,1,44.5,58,100.0,,,0.0,1430,Low
C08515,41,Bengaluru,Karnataka,475,1,2024-05-25 00:00:00,2024-05-25 00:00:00,220,1,6.0,6,100.0,,,0.0,0,Low
C08518,52,Mumbai,Maharashtra,56,1,2024-12-22 00:00:00,2024-12-22 00:00:00,9,0,31.0,31,100.0,4.0,4.0,0.0,1320,Low
C08519,41,Jaipur,Rajasthan,141,1,2023-06-01 00:00:00,2023-06-01 00:00:00,579,1,52.0,52,100.0,5.0,5.0,0.0,1830,Low
C08520,48,Pune,Maharashtra,676,2,2024-07-14 00:00:00,2024-10-30 00:00:00,62,0,17.5,24,100.0,4.0,4.0,0.0,1810,Low
C08522,48,Ahmedabad,Gujarat,95,3,2023-04-02 00:00:00,2023-11-08 00:00:00,419,1,32.666666666666664,43,100.0,3.3333333333333335,2.0,33.333333333333336,1350,Low
C08523,51,Jaipur,Rajasthan,613,3,2023-04-15 00:00:00,2024-08-23 00:00:00,130,1,18.333333333333332,51,66.66666666666666,2.5,1.0,0.0,3590,Mid
C08524,44,Delhi,Delhi,120,1,2024-10-06 00:00:00,2024-10-06 00:00:00,86,0,47.0,47,100.0,5.0,5.0,0.0,1030,Low
C08525,23,Mumbai,Maharashtra,727,5,2023-03-28 00:00:00,2023-08-26 00:00:00,493,1,15.6,45,80.0,4.0,4.0,0.0,13840,High
C08526,43,Kolkata,West Bengal,292,4,2023-10-17 00:00:00,2023-12-16 00:00:00,381,1,40.5,66,100.0,,,0.0,8110,High
C08528,49,Kolkata,West Bengal,287,3,2023-09-30 00:00:00,2024-10-24 00:00:00,68,0,24.333333333333332,26,100.0,5.0,5.0,33.333333333333336,3520,Mid
C08529,20,Bengaluru,Karnataka,52,4,2023-08-22 00:00:00,2024-09-23 00:00:00,99,1,34.0,52,100.0,3.75,2.0,0.0,5190,Mid
C08530,26,Hyderabad,Telangana,156,4,2023-03-14 00:00:00,2024-08-06 00:00:00,147,1,23.5,40,100.0,3.8,1.0,50.0,6890,High
C08531,45,Chennai,Tamil Nadu,208,2,2023-12-18 00:00:00,2024-09-29 00:00:00,93,1,21.8,49,100.0,2.8,1.0,200.0,2500,Mid
C08532,43,Delhi,Delhi,411,4,2023-02-25 00:00:00,2024-02-22 00:00:00,313,1,29.857142857142858,88,71.42857142857143,4.2,3.0,0.0,5480,Mid
C08533,43,Hyderabad,Telangana,1,1,2023-01-07 00:00:00,2023-01-07 00:00:00,724,1,14.0,14,100.0,,,0.0,3570,Mid
C08535,30,Pune,Maharashtra,289,1,2024-05-10 00:00:00,2024-05-10 00:00:00,235,1,69.0,69,100.0,,,0.0,4940,Mid
C08536,28,Ahmedabad,Gujarat,212,1,2024-01-29 00:00:00,2024-01-29 00:00:00,337,1,35.0,35,100.0,,,0.0,1920,Mid
C08538,57,Delhi,Delhi,236,1,2023-12-14 00:00:00,2023-12-14 00:00:00,383,1,-5.0,-5,0.0,4.0,4.0,0.0,2490,Mid
C08539,44,Jaipur,Rajasthan,566,2,2023-12-05 00:00:00,2024-12-22 00:00:00,9,0,45.5,50,100.0,,,0.0,5080,Mid
C08540,60,Jaipur,Rajasthan,451,2,2024-03-24 00:00:00,2024-10-16 00:00:00,76,0,25.0,49,100.0,2.5,2.0,0.0,11160,High
C08541,38,Ahmedabad,Gujarat,419,2,2023-05-13 00:00:00,2024-05-13 00:00:00,232,1,24.0,26,100.0,3.25,1.0,0.0,2690,Mid
C08542,35,Mumbai,Maharashtra,268,3,2023-01-25 00:00:00,2024-08-22 00:00:00,131,1,49.5,69,100.0,3.0,2.0,0.0,8830,High
C08543,58,Kolkata,West Bengal,624,1,2024-08-14 00:00:00,2024-08-14 00:00:00,139,1,36.0,36,100.0,,,100.0,1910,Mid
C08544,49,Lucknow,Uttar Pradesh,145,1,2024-07-02 00:00:00,2024-07-02 00:00:00,182,1,45.0,45,100.0,,,0.0,3900,Mid
C08545,33,Chennai,Tamil Nadu,462,1,2023-05-07 00:00:00,2023-05-07 00:00:00,604,1,59.0,59,100.0,,,0.0,680,Low
C08546,20,Lucknow,Uttar Pradesh,407,2,2024-01-06 00:00:00,2024-12-12 00:00:00,19,0,22.0,36,100.0,,,50.0,5520,Mid
C08547,60,Bengaluru,Karnataka,434,2,2023-05-26 00:00:00,2024-12-06 00:00:00,25,0,26.5,38,100.0,,,50.0,4980,Mid
C08548,45,Hyderabad,Telangana,412,3,2023-05-06 00:00:00,2024-10-01 00:00:00,91,1,24.333333333333332,42,66.66666666666666,5.0,5.0,66.66666666666667,3450,Mid
C08550,25,Chennai,Tamil Nadu,417,3,2023-02-22 00:00:00,2023-10-20 00:00:00,438,1,18.666666666666668,32,66.66666666666666,4.333333333333333,3.0,33.333333333333336,5590,Mid
C08551,40,Bengaluru,Karnataka,710,2,2023-12-18 00:00:00,2024-08-20 00:00:00,133,1,36.5,39,100.0,4.5,4.0,0.0,4400,Mid
C08552,35,Kolkata,West Bengal,41,2,2023-10-31 00:00:00,2024-10-01 00:00:00,91,1,29.5,36,100.0,4.0,4.0,0.0,4900,Mid
C08553,40,Ahmedabad,Gujarat,497,4,2023-07-12 00:00:00,2024-09-15 00:00:00,107,1,38.625,59,100.0,3.7142857142857144,2.0,0.0,4270,Mid
C08554,51,Chennai,Tamil Nadu,723,1,2024-07-13 00:00:00,2024-07-13 00:00:00,171,1,30.0,30,100.0,,,0.0,760,Low
C08555,58,Ahmedabad,Gujarat,212,2,2024-08-06 00:00:00,2024-09-04 00:00:00,118,1,22.333333333333332,36,66.66666666666666,3.5,3.0,50.0,5090,Mid
C08556,54,Pune,Maharashtra,237,3,2023-08-14 00:00:00,2024-10-25 00:00:00,67,0,39.333333333333336,64,100.0,2.0,2.0,33.333333333333336,2420,Mid
C08557,55,Pune,Maharashtra,629,3,2023-05-07 00:00:00,2024-10-31 00:00:00,61,0,38.0,67,100.0,,,0.0,8830,High
C08559,47,Bengaluru,Karnataka,121,1,2024-12-15 00:00:00,2024-12-15 00:00:00,16,0,26.0,26,100.0,5.0,5.0,0.0,800,Low
C08560,51,Mumbai,Maharashtra,183,2,2023-05-28 00:00:00,2023-09-17 00:00:00,471,1,39.0,72,100.0,5.0,5.0,50.0,2090,Mid
C08561,22,Kolkata,West Bengal,177,1,2023-02-24 00:00:00,2023-02-24 00:00:00,676,1,-3.0,-3,0.0,5.0,5.0,0.0,400,Low
C08562,28,Hyderabad,Telangana,63,2,2023-02-18 00:00:00,2023-10-20 00:00:00,438,1,22.0,49,50.0,3.5,3.0,0.0,4230,Mid
C08563,19,Chennai,Tamil Nadu,336,2,2023-01-16 00:00:00,2024-04-13 00:00:00,262,1,43.0,64,100.0,4.5,4.0,50.0,8460,High
C08564,19,Mumbai,Maharashtra,344,1,2023-07-16 00:00:00,2023-07-16 00:00:00,534,1,22.0,22,100.0,4.0,4.0,100.0,160,Low
C08566,48,Hyderabad,Telangana,514,4,2023-01-26 00:00:00,2024-06-03 00:00:00,211,1,18.75,35,100.0,1.5,1.0,25.0,9440,High
C08567,42,Hyderabad,Telangana,588,5,2023-02-11 00:00:00,2024-11-06 00:00:00,55,0,28.6,39,100.0,3.4,1.0,40.0,4640,Mid
C08568,49,Hyderabad,Telangana,294,2,2024-04-06 00:00:00,2024-07-01 00:00:00,183,1,11.0,18,100.0,4.0,4.0,50.0,4550,Mid
C08569,31,Bengaluru,Karnataka,66,2,2024-02-01 00:00:00,2024-12-05 00:00:00,26,0,45.0,45,100.0,4.0,4.0,50.0,4780,Mid
C08570,34,Ahmedabad,Gujarat,491,3,2023-01-09 00:00:00,2024-11-25 00:00:00,36,0,33.666666666666664,51,100.0,,,33.333333333333336,6040,High
C08571,28,Kolkata,West Bengal,58,1,2023-07-13 00:00:00,2023-07-13 00:00:00,537,1,8.0,8,100.0,4.0,3.0,200.0,0,Low
C08572,40,Hyderabad,Telangana,154,3,2023-08-31 00:00:00,2024-11-15 00:00:00,46,0,17.75,43,75.0,3.3333333333333335,3.0,33.333333333333336,6270,High
C08573,24,Hyderabad,Telangana,37,1,2024-09-05 00:00:00,2024-09-05 00:00:00,117,1,7.0,7,100.0,,,0.0,1280,Low
C08574,27,Kolkata,West Bengal,670,3,2023-04-25 00:00:00,2023-09-22 00:00:00,466,1,20.0,33,75.0,4.0,3.0,100.0,3110,Mid
C08575,57,Ahmedabad,Gujarat,570,1,2024-01-29 00:00:00,2024-01-29 00:00:00,337,1,48.0,48,100.0,3.0,1.0,0.0,1370,Low
C08576,23,Chennai,Tamil Nadu,60,4,2023-04-21 00:00:00,2024-09-13 00:00:00,109,1,26.25,38,100.0,4.5,4.0,25.0,11120,High
C08577,22,Lucknow,Uttar Pradesh,101,1,2023-10-05 00:00:00,2023-10-05 00:00:00,453,1,60.0,60,100.0,,,0.0,7060,High
C08578,37,Mumbai,Maharashtra,74,3,2023-06-02 00:00:00,2024-10-31 00:00:00,61,0,14.166666666666666,26,83.33333333333334,3.8333333333333335,2.0,33.333333333333336,3470,Mid
C08579,29,Kolkata,West Bengal,689,4,2023-10-29 00:00:00,2024-12-02 00:00:00,29,0,43.375,65,100.0,3.0,1.0,0.0,12100,High
C08580,59,Lucknow,Uttar Pradesh,56,2,2023-04-30 00:00:00,2023-06-29 00:00:00,551,1,61.0,65,100.0,5.0,5.0,0.0,1530,Low
C08581,31,Pune,Maharashtra,257,3,2023-01-22 00:00:00,2024-05-29 00:00:00,216,1,11.666666666666666,19,100.0,5.0,5.0,0.0,3560,Mid
C08582,56,Pune,Maharashtra,144,1,2023-03-05 00:00:00,2023-03-05 00:00:00,667,1,81.0,81,100.0,4.0,3.0,0.0,3740,Mid
C08583,27,Pune,Maharashtra,665,2,2023-11-24 00:00:00,2024-07-24 00:00:00,160,1,32.0,60,100.0,5.0,5.0,0.0,8260,High
C08585,38,Delhi,Delhi,564,5,2023-02-18 00:00:00,2024-11-06 00:00:00,55,0,23.1,41,100.0,4.222222222222222,2.0,0.0,4570,Mid
C08588,58,Delhi,Delhi,479,2,2024-05-03 00:00:00,2024-10-13 00:00:00,79,0,29.333333333333332,46,100.0,4.5,4.0,50.0,10700,High
C08589,31,Chennai,Tamil Nadu,548,1,2023-09-12 00:00:00,2023-09-12 00:00:00,476,1,26.0,26,100.0,,,0.0,410,Low
C08590,31,Pune,Maharashtra,435,4,2023-03-10 00:00:00,2024-07-19 00:00:00,165,1,18.2,43,60.0,4.6,4.0,0.0,4690,Mid
C08591,51,Hyderabad,Telangana,97,3,2023-04-05 00:00:00,2024-08-18 00:00:00,135,1,43.333333333333336,59,100.0,5.0,5.0,33.333333333333336,3290,Mid
C08592,26,Pune,Maharashtra,576,2,2023-01-06 00:00:00,2024-03-20 00:00:00,286,1,15.666666666666666,45,100.0,4.5,4.0,0.0,2300,Mid
C08594,40,Delhi,Delhi,229,1,2024-11-10 00:00:00,2024-11-10 00:00:00,51,0,14.0,14,100.0,3.0,3.0,100.0,0,Low
C08595,19,Kolkata,West Bengal,185,2,2024-06-07 00:00:00,2024-12-22 00:00:00,9,0,43.5,63,100.0,,,0.0,2030,Mid
C08596,34,Ahmedabad,Gujarat,626,1,2023-03-08 00:00:00,2023-03-08 00:00:00,664,1,7.0,7,100.0,4.0,4.0,0.0,1720,Low
C08597,24,Mumbai,Maharashtra,172,2,2023-04-03 00:00:00,2024-01-07 00:00:00,359,1,47.0,49,100.0,4.0,4.0,0.0,1950,Mid
C08598,19,Bengaluru,Karnataka,547,5,2023-05-03 00:00:00,2024-04-03 00:00:00,272,1,13.0,24,88.88888888888889,3.625,2.0,40.0,12930,High
C08600,26,Hyderabad,Telangana,574,6,2023-01-20 00:00:00,2024-11-24 00:00:00,37,0,44.42857142857143,60,100.0,3.6666666666666665,3.0,16.666666666666668,5840,Mid
C08601,26,Bengaluru,Karnataka,311,2,2023-04-07 00:00:00,2024-02-09 00:00:00,326,1,23.0,37,66.66666666666666,5.0,5.0,100.0,3850,Mid
